Elevation,RFS_Azimuth,RFS_Range,RangeError_BT_2_and_10,Height_Metres,MSID,RangeStdDev BT_2_and_10
4.299031641,15.5291748,15.0390625,20.22380917,3200.4,x7C6273,18.68164173
4.338364264,16.96289063,14.62890625,20.13629082,3158.716881,x7C6273,18.68164173
4.372481419,17.72644043,14.4296875,45.85597623,3143.02923,x7C6273,18.68164173
4.420754962,19.53369141,14.046875,32.2067674,3108.96,x7C6273,18.68164173
4.459404071,20.28076172,13.859375,21.78271126,3098.873874,x7C6273,18.68164173
4.443798821,21.00036621,13.6796875,40.90518237,3063.24,x7C6273,18.68164173
4.467180221,22.17590332,13.49609375,25.5264042,3046.960556,x7C6273,18.68164173
4.45845771,24.69177246,12.9765625,31.61682347,2964.18,x7C6273,18.68164173
4.444389865,25.3729248,12.8125,30.65729559,2933.7,x7C6273,18.68164173
4.466651201,26.40563965,12.6484375,29.79324014,2918.160028,x7C6273,18.68164173
4.450534865,27.19116211,12.49609375,39.31939167,2887.901907,x7C6273,18.68164173
4.409657405,30.32775879,12.046875,36.6643569,2804.74988,x7C6273,18.68164173
4.40377716,31.49230957,11.90234375,32.76137623,2781.3,x7C6273,18.68164173
4.39446272,32.4041748,11.765625,20.5135442,2758.44,x7C6273,18.68164173
4.333925903,35.73852539,11.3828125,33.82458827,2678.492032,x7C6273,18.68164173
4.328439184,36.4855957,11.26953125,26.9369713,2660.497632,x7C6273,18.68164173
4.286432889,38.83666992,11.05078125,26.9551769,2613.66,x7C6273,18.68164173
4.262416265,39.90783691,10.94921875,23.52573586,2590.8,x7C6273,18.68164173
4.23611813,41.21520996,10.8515625,19.04064567,2567.94,x7C6273,18.68164173
4.204107134,42.34130859,10.76953125,29.6771744,2544.323744,x7C6273,18.68164173
4.173421853,43.3795166,10.6875,28.81790997,2522.22,x7C6273,18.68164173
3.907826644,51.32263184,10.23828125,24.31967775,2371.91416,x7C6273,18.68164173
3.819945513,54.05273438,10.15234375,26.29260933,2331.72,x7C6273,18.68164173
3.750601995,55.11291504,10.1171875,29.48533392,2304.376932,x7C6273,18.68164173
3.706943265,56.45324707,10.08203125,25.79880293,2286,x7C6273,18.68164173
3.631153082,58.61206055,10.03125,29.24135404,2254.922447,x7C6273,18.68164173
3.43893628,62.30895996,9.98046875,28.55395341,2186.94,x7C6273,18.68164173
3.255451713,66.16516113,9.96875,27.07941845,2126.727832,x7C6273,18.68164173
3.203996812,67.2253418,9.9765625,32.29258021,2110.74,x7C6273,18.68164173
2.916240226,72.17468262,10.03125,24.93203448,2024.08222,x7C6273,18.68164173
2.788743848,74.2565918,10.0390625,25.26744856,1983.593216,x7C6273,18.68164173
2.625285384,78.16223145,10.0078125,25.59762607,1927.86,x7C6273,18.68164173
2.555413972,79.01916504,9.99609375,26.08151472,1904.260592,x7C6273,18.68164173
2.051529626,137.543335,63.515625,31.0628982,6347.46,x7C6273,18.68164173
2.055315312,137.477417,62.91015625,37.13330352,6294.12,x7C6273,18.68164173
2.068767366,137.4993896,60.171875,25.3003845,6048.485088,x7C6273,18.68164173
2.073463049,137.4224854,58.94921875,36.1230104,5935.98,x7C6273,18.68164173
2.081674953,137.4829102,55.046875,23.37757822,5570.22,x7C6273,18.68164173
2.081949904,137.3236084,54.1796875,33.11433347,5486.4,x7C6273,18.68164173
2.085577539,137.4224854,53.31640625,21.89157401,5410.2,x7C6273,18.68164173
2.08807702,137.3620605,52.46484375,39.76899984,5331.90732,x7C6273,18.68164173
2.094009782,137.3455811,51.90234375,36.71227254,5288.28,x7C6273,18.68164173
2.093339085,137.109375,50.46484375,34.20994014,5150.520713,x7C6273,18.68164173
2.091841013,137.076416,50.171875,28.66664243,5120.64,x7C6273,18.68164173
2.099254701,137.0324707,49.88671875,38.90755407,5105.109089,x7C6273,18.68164173
2.098244684,136.8786621,49.30078125,24.42401005,5048.881277,x7C6273,18.68164173
2.090373426,136.5875244,48.4140625,27.96896785,4953,x7C6273,18.68164173
2.096888197,136.3677979,47.8203125,34.18814218,4907.28,x7C6273,18.68164173
2.089744504,136.2634277,47.515625,40.60590422,4867.554242,x7C6273,18.68164173
2.090280295,136.1425781,47.21484375,19.04989939,4841.483552,x7C6273,18.68164173
2.087093447,136.0656738,46.9140625,29.25972969,4808.22,x7C6273,18.68164173
2.089586748,135.8569336,46.30859375,50.45257411,4754.88,x7C6273,18.68164173
2.088154414,135.5877686,45.703125,34.77642379,4697.690338,x7C6273,18.68164173
2.087057393,135.3625488,45.1015625,39.4725949,4640.58,x7C6273,18.68164173
2.085551954,135.2142334,44.80078125,26.23064254,4611.499808,x7C6273,18.68164173
2.070830773,133.8903809,41.55859375,31.29009934,4297.68,x7C6273,18.68164173
2.046919787,132.7368164,39.015625,20.90519565,4042.779704,x7C6273,18.68164173
2.038883566,132.4072266,38.4609375,31.31457423,3984.064893,x7C6273,18.68164173
2.038382997,131.9622803,37.63671875,28.30384639,3912.421224,x7C6273,18.68164173
2.026981181,131.3360596,36.53125,36.79314101,3803.726136,x7C6273,18.68164173
2.010239838,130.3363037,34.87890625,24.01517685,3645.492816,x7C6273,18.68164173
2.000526453,130.1220703,34.61328125,35.97942931,3611.88,x7C6273,18.68164173
2.005833478,129.9737549,34.34375,30.15704987,3595.597132,x7C6273,18.68164173
2.100909008,155.8850098,13.4140625,23.47058966,2011.68,x7C6273,18.68164173
2.331830222,156.4068604,13.0390625,39.97919595,2079.959211,x7C6273,18.68164173
2.440471595,156.7419434,12.8515625,22.00817212,2110.36531,x7C6273,18.68164173
2.726393119,157.6647949,12.48046875,33.76678607,2193.065602,x7C6273,18.68164173
2.794707771,158.3239746,12.29296875,34.52020764,2202.328198,x7C6273,18.68164173
3.168092782,159.005127,11.9296875,24.09956328,2311.304553,x7C6273,18.68164173
3.782736558,160.3234863,11.19921875,26.2162243,2453.64,x7C6273,18.68164173
3.978493954,161.2188721,11.01953125,36.07612054,2499.36,x7C6273,18.68164173
4.163395653,161.4001465,10.8359375,24.94934211,2540.004774,x7C6273,18.68164173
4.340605734,162.2570801,10.65625,25.31460157,2575.56,x7C6273,18.68164173
5.63598838,165.3277588,9.5859375,35.76166365,2817.847856,x7C6273,18.68164173
5.793801582,165.9265137,9.41015625,20.68875778,2834.199648,x7C6273,18.68164173
7.906682183,172.3480225,8.0546875,31.73423186,3118.146312,x7C6273,18.68164173
8.896988644,175.0616455,7.5703125,37.88423961,3230.88,x7C6273,18.68164173
8.731249121,289.3469238,12.69140625,48.34535402,4655.82,x7C6273,18.68164173
7.483883784,293.8183594,15.54296875,20.65332981,4863.279137,x7C6273,18.68164173
7.394980231,294.1149902,15.78515625,24.26104131,4878.295126,x7C6273,18.68164173
7.324371584,294.8126221,16.03125,47.90859772,4899.66,x7C6273,18.68164173
7.106977721,295.6860352,16.75390625,42.94270591,4960.62,x7C6273,18.68164173
7.043019811,295.9112549,16.99609375,42.88129587,4983.48,x7C6273,18.68164173
6.979546807,296.1859131,17.23046875,22.84302341,5006.34,x7C6273,18.68164173
6.919457065,297.1911621,17.4609375,32.42145501,5025.498289,x7C6273,18.68164173
6.848656514,297.3120117,17.69140625,47.06469641,5037.110911,x7C6273,18.68164173
6.732888912,298.2897949,18.1484375,48.33254556,5074.92,x7C6273,18.68164173
6.402472896,300.9320068,19.75390625,42.26071581,5231.13,x7C6273,18.68164173
6.307104494,302.1020508,20.2265625,32.2753008,5273.04,x7C6273,18.68164173
6.118429711,303.1787109,21.19140625,53.52101887,5349.24,x7C6273,18.68164173
5.959897473,304.0356445,21.93359375,33.36468541,5394.891467,x7C6273,18.68164173
5.921896045,304.3212891,22.1796875,35.32003886,5417.82,x7C6273,18.68164173
5.870066287,304.7277832,22.4375,32.91142767,5433.06,x7C6273,18.68164173
5.824911527,304.9255371,22.6875,53.39266402,5448.3,x7C6273,18.68164173
5.773732147,305.2441406,22.9453125,40.76592602,5463.54,x7C6273,18.68164173
5.688993691,305.8099365,23.45703125,38.08611981,5501.64,x7C6273,18.68164173
5.653361342,306.0406494,23.71875,22.30408754,5527.486314,x7C6273,18.68164173
5.62810587,306.3098145,23.97265625,47.04773243,5554.98,x7C6273,18.68164173
5.587353726,306.5734863,24.2265625,34.43063523,5573.958383,x7C6273,18.68164173
5.547723627,306.7987061,24.48828125,37.15025054,5593.08,x7C6273,18.68164173
5.422303721,307.5238037,25.26953125,44.17437258,5640.74797,x7C6273,18.68164173
5.302145498,308.237915,26.0625,19.94853955,5692.14,x7C6273,18.68164173
5.22504617,308.6773682,26.59375,39.76383628,5722.62,x7C6273,18.68164173
5.185173807,308.8861084,26.8671875,46.93375526,5737.490296,x7C6273,18.68164173
5.107964406,309.3530273,27.40625,38.1555487,5768.34,x7C6273,18.68164173
5.065545253,309.6221924,27.68359375,48.27016122,5779.408529,x7C6273,18.68164173
4.950210999,310.0616455,28.50390625,31.83655206,5821.68,x7C6273,18.68164173
4.918718934,310.2429199,28.78515625,42.06890924,5840.800648,x7C6273,18.68164173
4.881088265,310.4296875,29.06640625,33.1954307,5855.450768,x7C6273,18.68164173
4.848605517,310.6439209,29.34765625,47.25699038,5872.178008,x7C6273,18.68164173
4.81382009,311.0449219,29.625,35.7977291,5887.866784,x7C6273,18.68164173
4.77375607,310.9899902,29.91015625,38.85574049,5897.88,x7C6273,18.68164173
4.630829981,311.6491699,31.05859375,33.5346833,5951.22,x7C6273,18.68164173
4.606679177,311.852417,31.34375,40.37527211,5973.631224,x7C6273,18.68164173
4.55784495,311.9787598,31.63671875,21.59822683,5974.08,x7C6273,18.68164173
4.427763805,312.4676514,32.5234375,43.11788395,5981.7,x7C6273,18.68164173
4.329626533,312.8961182,33.12890625,44.93551984,5974.08,x7C6273,18.68164173
4.284857111,312.923584,33.43359375,42.94415784,5974.08,x7C6273,18.68164173
4.195819391,313.2312012,34.046875,22.72478876,5974.08,x7C6273,18.68164173
4.032110243,313.7860107,35.3046875,22.28246041,5981.7,x7C6273,18.68164173
3.991200962,313.9178467,35.625,32.78091684,5981.7,x7C6273,18.68164173
3.950439998,314.0661621,35.94921875,42.82148231,5981.7,x7C6273,18.68164173
3.869721822,314.3463135,36.59375,37.69949951,5981.7,x7C6273,18.68164173
3.830244866,314.4506836,36.91796875,37.05275758,5981.7,x7C6273,18.68164173
3.714238222,314.8516846,37.8984375,27.4942873,5981.7,x7C6273,18.68164173
3.64147786,315.2471924,38.5703125,79.96488694,5981.7,x7C6273,18.68164173
3.529596557,315.4559326,39.5703125,24.3568578,5981.7,x7C6273,18.68164173
3.495180998,315.5657959,39.9140625,55.09787278,5981.7,x7C6273,18.68164173
3.459992069,315.6976318,40.25,48.13195617,5981.7,x7C6273,18.68164173
3.423866666,315.8184814,40.59375,28.57869853,5981.7,x7C6273,18.68164173
3.256759469,316.340332,42.31640625,40.3951213,5981.7,x7C6273,18.68164173
3.22443959,316.439209,42.6640625,40.97414358,5981.7,x7C6273,18.68164173
3.165274098,316.6369629,43.36328125,20.6190847,5989.32,x7C6273,18.68164173
3.135316974,316.7248535,43.70703125,34.71537621,5989.32,x7C6273,18.68164173
3.10457531,316.8347168,44.05859375,37.84237904,5989.32,x7C6273,18.68164173
3.015563985,317.1203613,45.11328125,60.83566073,5989.32,x7C6273,18.68164173
2.986707398,317.2027588,45.46484375,68.40077936,5989.32,x7C6273,18.68164173
2.956891037,317.2796631,45.8125,37.78578833,5989.32,x7C6273,18.68164173
2.927874103,317.3840332,46.16796875,30.39877612,5989.32,x7C6273,18.68164173
2.902623569,317.4554443,46.51953125,94.51264995,5989.32,x7C6273,18.68164173
2.846213951,317.6422119,47.22265625,58.92399179,5989.32,x7C6273,18.68164173
2.738084353,317.9882813,48.64453125,21.64780041,5989.32,x7C6273,18.68164173
2.712389097,318.0212402,49,23.93843708,5989.32,x7C6273,18.68164173
2.688098945,318.1091309,49.3515625,47.04568463,5989.32,x7C6273,18.68164173
2.66248607,318.1970215,49.703125,27.58110104,5989.32,x7C6273,18.68164173
2.590324567,318.4002686,50.7734375,23.13379716,5992.312426,x7C6273,18.68164173
2.522533376,318.6254883,51.84375,40.47904092,5996.94,x7C6273,18.68164173
2.496248603,318.7188721,52.19921875,24.15481974,5992.53302,x7C6273,18.68164173
2.472331028,318.8067627,52.5546875,33.79675085,5990.074361,x7C6273,18.68164173
2.408778897,318.9660645,53.6328125,33.88292307,5996.94,x7C6273,18.68164173
2.3860686,319.0374756,53.9921875,33.48249745,5995.751816,x7C6273,18.68164173
2.343398771,319.185791,54.7109375,31.14932838,5996.94,x7C6273,18.68164173
2.321366767,319.2407227,55.078125,21.67458264,5996.94,x7C6273,18.68164173
2.23473911,319.4824219,56.515625,30.96577835,5989.32,x7C6273,18.68164173
2.194141499,319.619751,57.24609375,31.96800538,5989.32,x7C6273,18.68164173
2.135387263,319.7735596,58.328125,26.29458703,5989.32,x7C6273,18.68164173
2.102002077,319.9383545,59.05859375,66.67204644,5996.94,x7C6273,18.68164173
2.081631124,319.9493408,59.421875,30.68335074,5996.04264,x7C6273,18.68164173
2.008130203,320.1635742,60.8828125,33.37594334,5996.94,x7C6273,18.68164173
2.024336502,344.0313721,64.75390625,51.6382085,6416.04,x7C6273,18.68164173
2.037254025,344.1027832,64.48828125,56.54550412,6416.04,x7C6273,18.68164173
2.049539972,344.1247559,64.21875,26.76926267,6416.04,x7C6273,18.68164173
2.063129641,344.1357422,63.953125,50.48260019,6416.04,x7C6273,18.68164173
2.07570126,344.229126,63.69140625,39.50061514,6416.04,x7C6273,18.68164173
2.089395329,344.2510986,63.42578125,59.91650863,6416.04,x7C6273,18.68164173
2.102456831,344.3005371,63.16015625,53.30084367,6416.04,x7C6273,18.68164173
2.115543197,344.3994141,62.890625,37.0250541,6416.04,x7C6273,18.68164173
2.128895648,344.4488525,62.62890625,41.61460069,6416.04,x7C6273,18.68164173
2.142687146,344.5092773,62.36328125,51.4555482,6416.04,x7C6273,18.68164173
2.155792405,344.4927979,62.1015625,40.17955675,6416.04,x7C6273,18.68164173
2.169954687,344.5697021,61.8359375,56.22700404,6416.04,x7C6273,18.68164173
2.183319733,344.6191406,61.57421875,47.48557242,6416.04,x7C6273,18.68164173
2.197088233,344.6795654,61.30859375,42.38339838,6416.04,x7C6273,18.68164173
2.211566435,344.7564697,61.0390625,51.37468537,6416.04,x7C6273,18.68164173
2.224958247,344.7949219,60.77734375,33.29563516,6416.04,x7C6273,18.68164173
2.239348273,344.866333,60.515625,46.34398416,6416.04,x7C6273,18.68164173
2.253592106,344.8773193,60.24609375,36.2491536,6416.04,x7C6273,18.68164173
2.282039358,345.0036621,59.72265625,32.87690047,6416.04,x7C6273,18.68164173
2.29709151,345.0640869,59.45703125,46.26587618,6416.04,x7C6273,18.68164173
2.312004907,345.0915527,59.1953125,58.52277662,6416.04,x7C6273,18.68164173
2.326149205,345.168457,58.9296875,34.24753279,6416.04,x7C6273,18.68164173
2.341184541,345.2288818,58.6640625,35.79183768,6416.04,x7C6273,18.68164173
2.356130366,345.2563477,58.40234375,37.86679881,6416.04,x7C6273,18.68164173
2.370947241,345.3277588,58.14453125,39.30597025,6416.04,x7C6273,18.68164173
2.386895646,345.4046631,57.875,51.56978409,6416.04,x7C6273,18.68164173
2.401771013,345.4376221,57.61328125,40.14796528,6416.04,x7C6273,18.68164173
2.417540682,345.5419922,57.3515625,53.27337448,6416.04,x7C6273,18.68164173
2.432469852,345.5529785,57.0859375,28.96154059,6416.04,x7C6273,18.68164173
2.464636776,345.6848145,56.56640625,62.38404891,6416.04,x7C6273,18.68164173
2.480550785,345.7342529,56.30078125,57.03422387,6416.04,x7C6273,18.68164173
2.496456339,345.8111572,56.03515625,47.51644256,6416.04,x7C6273,18.68164173
2.511874652,345.8551025,55.77734375,34.0299488,6416.04,x7C6273,18.68164173
2.528901595,345.9265137,55.51171875,50.33684908,6416.04,x7C6273,18.68164173
2.545085097,345.9814453,55.25,44.66063415,6416.04,x7C6273,18.68164173
2.56073544,346.0528564,54.98828125,19.54129692,6416.04,x7C6273,18.68164173
2.577382246,346.1297607,54.7265625,19.75569277,6416.04,x7C6273,18.68164173
2.595034984,346.1737061,54.46484375,44.96321817,6416.04,x7C6273,18.68164173
2.611762694,346.239624,54.19921875,32.05520135,6416.04,x7C6273,18.68164173
2.628994052,346.3165283,53.94140625,43.88344682,6416.04,x7C6273,18.68164173
2.646216205,346.3659668,53.67578125,36.75779791,6416.04,x7C6273,18.68164173
2.66447619,346.4263916,53.4140625,61.67994023,6416.04,x7C6273,18.68164173
2.681765333,346.5142822,53.15625,62.52922401,6416.04,x7C6273,18.68164173
2.69857067,346.607666,52.88671875,24.41340666,6416.04,x7C6273,18.68164173
2.752809022,346.7999268,52.09765625,25.5624061,6416.04,x7C6273,18.68164173
2.809309658,347.0361328,51.3125,54.40889055,6416.04,x7C6273,18.68164173
2.847670956,347.1734619,50.79296875,76.28009028,6416.04,x7C6273,18.68164173
2.884621788,347.3327637,50.265625,30.54208993,6416.04,x7C6273,18.68164173
2.904658369,347.3931885,50.00390625,43.78723247,6416.04,x7C6273,18.68164173
2.924203924,347.4810791,49.7421875,40.27709916,6416.04,x7C6273,18.68164173
2.959557911,347.6403809,49.21875,45.60744863,6408.42,x7C6273,18.68164173
2.999885432,347.7832031,48.69140625,30.72065464,6408.42,x7C6273,18.68164173
3.020515832,347.8875732,48.43359375,38.23435717,6408.42,x7C6273,18.68164173
3.076313405,348.2391357,47.3671875,29.85385507,6362.7,x7C6273,18.68164173
3.08857331,348.2720947,47.09375,26.11465092,6347.46,x7C6273,18.68164173
3.101831529,348.414917,46.828125,56.46423617,6332.22,x7C6273,18.68164173
3.146444136,348.6676025,46.00390625,72.8015763,6294.12,x7C6273,18.68164173
3.15923525,348.7884521,45.7265625,59.13724547,6278.88,x7C6273,18.68164173
3.203697295,349.118042,44.89453125,47.75816041,6238.83556,x7C6273,18.68164173
3.223415805,349.2224121,44.609375,33.4007147,6231.813864,x7C6273,18.68164173
3.233451383,349.2993164,44.328125,44.20712121,6209.402448,x7C6273,18.68164173
3.253701027,349.4036865,44.04296875,28.61174157,6202.68,x7C6273,18.68164173
3.269941442,349.4805908,43.765625,63.91483099,6187.44,x7C6273,18.68164173
3.279971412,349.6289063,43.4765625,51.82460591,6165.028776,x7C6273,18.68164173
3.300532889,349.7442627,43.1953125,56.76761524,6156.96,x7C6273,18.68164173
3.317254817,349.8760986,42.91015625,57.02043246,6143.066136,x7C6273,18.68164173
3.332170877,349.9749756,42.625,28.94626246,6128.42444,x7C6273,18.68164173
3.352678108,350.0848389,42.33984375,33.91123911,6118.86,x7C6273,18.68164173
3.369975506,350.2111816,42.05859375,59.99686909,6103.62,x7C6273,18.68164173
3.38612092,350.3320313,41.76953125,45.86045521,6088.38,x7C6273,18.68164173
3.401672285,350.4638672,41.4921875,38.78524163,6073.14,x7C6273,18.68164173
3.419753652,350.5957031,41.203125,53.67633829,6057.9,x7C6273,18.68164173
3.441785821,350.7330322,40.921875,45.29643625,6050.28,x7C6273,18.68164173
3.460066584,350.8703613,40.63671875,62.32655122,6035.04,x7C6273,18.68164173
3.476687508,350.9747314,40.3515625,45.38514712,6019.8,x7C6273,18.68164173
3.495198212,351.1175537,40.06640625,58.59248142,6004.56,x7C6273,18.68164173
3.530571668,351.3702393,39.49609375,43.74146801,5974.08,x7C6273,18.68164173
3.549623907,351.5405273,39.21484375,61.39249267,5958.84,x7C6273,18.68164173
3.570386622,351.6778564,38.9296875,46.94255332,5947.261233,x7C6273,18.68164173
3.587089452,351.7987061,38.64453125,58.74926466,5928.36,x7C6273,18.68164173
3.632410964,352.1228027,38.08203125,81.44245054,5905.5,x7C6273,18.68164173
3.668938653,352.4139404,37.51953125,43.97952171,5875.02,x7C6273,18.68164173
3.687850837,352.567749,37.2421875,37.22460248,5859.78,x7C6273,18.68164173
3.707441345,352.7215576,36.96484375,37.29438519,5844.54,x7C6273,18.68164173
3.733450974,352.9193115,36.6875,32.83366114,5836.92,x7C6273,18.68164173
3.77493574,353.2104492,36.140625,60.82981095,5806.44,x7C6273,18.68164173
3.7951384,353.369751,35.8671875,60.15368495,5791.2,x7C6273,18.68164173
3.816565615,353.5290527,35.59765625,80.85780137,5775.96,x7C6273,18.68164173
3.835311122,353.6993408,35.32421875,50.30985446,5760.72,x7C6273,18.68164173
3.881815628,354.0234375,34.79296875,39.49574916,5737.86,x7C6273,18.68164173
3.902457559,354.2156982,34.5234375,31.62984643,5722.62,x7C6273,18.68164173
3.994620653,354.9023438,33.46484375,54.76666093,5667.376126,x7C6273,18.68164173
4.012874278,355.111084,33.203125,50.7457336,5648.763619,x7C6273,18.68164173
4.038944649,355.2978516,32.94140625,38.86679941,5638.8,x7C6273,18.68164173
4.062340094,355.4681396,32.6796875,52.72285469,5623.56,x7C6273,18.68164173
4.083700572,355.6988525,32.41796875,35.67708755,5608.32,x7C6273,18.68164173
4.106974699,355.9075928,32.15234375,32.00572216,5593.08,x7C6273,18.68164173
4.132634781,356.0778809,31.89453125,68.52748658,5577.84,x7C6273,18.68164173
4.153474229,356.2921143,31.6328125,32.56202561,5562.6,x7C6273,18.68164173
4.181104554,356.4569092,31.37890625,68.86003449,5549.190194,x7C6273,18.68164173
4.203147607,356.7041016,31.1171875,61.81255611,5532.12,x7C6273,18.68164173
4.218243912,356.918335,30.85546875,37.29192921,5509.26,x7C6273,18.68164173
4.244867455,357.1380615,30.59375,55.37889411,5494.02,x7C6273,18.68164173
4.260611643,357.3303223,30.33203125,32.23614241,5471.16,x7C6273,18.68164173
4.28033049,357.5775146,30.07421875,59.8772083,5448.302292,x7C6273,18.68164173
4.322770028,358.0389404,29.55078125,32.96194038,5410.2,x7C6273,18.68164173
4.344623632,358.2806396,29.29296875,57.48053088,5388.685245,x7C6273,18.68164173
4.41240679,358.7805176,28.77734375,45.46842612,5372.1,x7C6273,18.68164173
4.537497253,0.060424805,27.5,55.36076373,5280.66,x7C6273,18.68164173
4.555287237,0.340576172,27.24609375,59.35386331,5254.981452,x7C6273,18.68164173
4.576034166,0.626220703,26.98828125,47.95137165,5232.324533,x7C6273,18.68164173
4.586864487,0.933837891,26.7265625,42.50120652,5199.679573,x7C6273,18.68164173
4.608766915,1.23046875,26.46875,53.79791382,5175.480319,x7C6273,18.68164173
4.6441704,1.834716797,25.94921875,58.21009809,5120.034792,x7C6273,18.68164173
4.681519508,2.471923828,25.4296875,39.89524668,5067.154588,x7C6273,18.68164173
4.690686276,2.828979492,25.171875,65.99956381,5029.78988,x7C6273,18.68164173
4.706366239,3.158569336,24.90625,52.52868951,4999.758656,x7C6273,18.68164173
4.722376919,3.526611328,24.6484375,53.91620739,4969.727432,x7C6273,18.68164173
4.743323899,3.911132813,24.39453125,39.77020551,4945.38,x7C6273,18.68164173
4.78540516,4.625244141,23.87890625,40.03224975,4892.04,x7C6273,18.68164173
4.797395932,4.976806641,23.625,57.90183166,4857.072624,x7C6273,18.68164173
4.82114273,5.388793945,23.375,40.08922527,4834.666467,x7C6273,18.68164173
4.85549439,6.17980957,22.8828125,70.60526026,4774.449232,x7C6273,18.68164173
4.875316596,6.591796875,22.62890625,56.47698983,4747.26,x7C6273,18.68164173
4.888881284,7.014770508,22.38671875,47.77822951,4716.78,x7C6273,18.68164173
4.906119733,7.454223633,22.140625,58.35683667,4686.3,x7C6273,18.68164173
4.921338561,7.893676758,21.8984375,58.11218898,4655.82,x7C6273,18.68164173
5.004996201,9.728393555,20.94140625,57.55567322,4549.14,x7C6273,18.68164173
5.017459434,10.22277832,20.70703125,37.68538861,4518.809341,x7C6273,18.68164173
5.032373951,10.94238281,20.47265625,36.59380321,4488.18,x7C6273,18.68164173
5.051043908,11.70043945,20.234375,50.61964853,4457.7,x7C6273,18.68164173
5.077409974,11.81030273,20.0078125,55.16748421,4434.84,x7C6273,18.68164173
5.115762717,13.45275879,19.32421875,36.63450703,4341.164545,x7C6273,18.68164173
5.160220085,14.6282959,18.875,51.15986684,4287.970148,x7C6273,18.68164173
5.175168744,15.62805176,18.65234375,30.47438348,4259.58,x7C6273,18.68164173
5.187728499,15.85876465,18.4375,21.50799841,4229.856256,x7C6273,18.68164173
5.215231939,17.15515137,18.01171875,44.22463347,4168.14,x7C6273,18.68164173
5.226770224,17.78686523,17.8046875,46.732186,4137.66,x7C6273,18.68164173
5.260920995,18.46801758,17.59765625,44.05059784,4120.334264,x7C6273,18.68164173
5.2676691,19.16015625,17.390625,41.7110845,4087.233096,x7C6273,18.68164173
5.30331761,20.76965332,16.99609375,36.14546302,4036.522688,x7C6273,18.68164173
5.330391332,21.41784668,16.80078125,53.26869718,4014.260801,x7C6273,18.68164173
5.336135198,22.40661621,16.60546875,24.14622193,3984.819648,x7C6273,18.68164173
5.343679763,22.96691895,16.42578125,40.74100885,3954.638705,x7C6273,18.68164173
5.366216502,23.74694824,16.23828125,48.87707837,3931.61329,x7C6273,18.68164173
5.370883666,24.63684082,16.0546875,40.65188142,3901.44,x7C6273,18.68164173
5.387778497,25.26306152,15.8828125,51.98880112,3877.676486,x7C6273,18.68164173
5.390369593,26.24633789,15.7109375,47.30347803,3848.1,x7C6273,18.68164173
5.390937617,27.29553223,15.54296875,41.09063212,3818.363636,x7C6273,18.68164173
5.390631922,27.93823242,15.37109375,29.40322061,3788.031587,x7C6273,18.68164173
5.409698942,28.98193359,15.2109375,47.68156091,3766.370194,x7C6273,18.68164173
5.421021174,30.67382813,14.87109375,35.32361722,3710.94,x7C6273,18.68164173
5.480939931,34.9420166,13.9375,46.18487881,3566.16,x7C6273,18.68164173
5.509622824,37.4798584,13.37109375,40.39781285,3474.72,x7C6273,18.68164173
5.518868399,38.27087402,13.1875,44.83240391,3444.24,x7C6273,18.68164173
5.51545626,39.06738281,13,46.55356472,3407.932896,x7C6273,18.68164173
5.521854198,40.24291992,12.82421875,40.20229993,3378.696168,x7C6273,18.68164173
5.503555507,41.05041504,12.64453125,32.79658392,3338.756092,x7C6273,18.68164173
5.532483158,42.2479248,12.47265625,39.79800768,3317.958047,x7C6273,18.68164173
5.492895791,43.3026123,12.3046875,62.27119921,3268.98,x7C6273,18.68164173
5.537519337,48.65844727,11.546875,54.77553075,3147.06,x7C6273,18.68164173
5.52327336,50.72937012,11.27734375,32.41481406,3094.310384,x7C6273,18.68164173
5.519777689,52.02575684,11.15234375,37.23273776,3069.542641,x7C6273,18.68164173
5.498323812,53.37158203,11.03515625,37.08791662,3040.38,x7C6273,18.68164173
5.48899867,54.7064209,10.92578125,32.35897272,3017.52,x7C6273,18.68164173
5.389819971,59.78210449,10.546875,44.01981248,2913.47697,x7C6273,18.68164173
5.355645907,61.32568359,10.4609375,29.33321744,2887.98,x7C6273,18.68164173
5.279785774,63.94042969,10.3203125,27.906851,2837.863485,x7C6273,18.68164173
5.159480364,66.92871094,10.20703125,39.99382514,2777.343418,x7C6273,18.68164173
5.125342696,68.18115234,10.15625,29.46867781,2758.44,x7C6273,18.68164173
5.037965787,72.67456055,10.05078125,23.54790483,2712.72,x7C6273,18.68164173
4.981264885,74.16320801,10.02734375,30.67718025,2689.86,x7C6273,18.68164173
4.946006078,75.52001953,10.00390625,30.73773097,2674.62,x7C6273,18.68164173
4.909312593,76.78344727,9.984375,33.42965854,2659.38,x7C6273,18.68164173
4.87656407,78.48632813,9.96875,29.9449631,2646.630389,x7C6273,18.68164173
4.836301912,79.84313965,9.953125,25.8259113,2631.561037,x7C6273,18.68164173
4.807634444,81.22192383,9.9453125,24.06400876,2621.28,x7C6273,18.68164173
4.74676446,82.63916016,9.9453125,29.93337952,2601.302916,x7C6273,18.68164173
4.037899281,98.69567871,10.359375,28.95461347,2430.78,x7C6273,18.68164173
3.732644087,103.5681152,10.6796875,22.4960882,2369.82,x7C6273,18.68164173
